version,jar,plugin,config,description,is_deprecated
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.refresh-tokens.issued-token.timeout,"Expiration time for issued token. It needs to be equal or lower than duration of refresh token issued by IdP",false
435,trino-server-435/lib/trino-main-435.jar,,spill-compression-enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,deprecated.legacy-catalog-roles,"Enable legacy role management syntax that assumed all roles are catalog scoped",false
435,trino-server-435/lib/trino-main-435.jar,,query-retry-attempts,"",false
435,trino-server-435/lib/trino-main-435.jar,,failure-detector.threshold,"",false
435,trino-server-435/lib/trino-main-435.jar,,password-authenticator.config-files,"Ordered list of password authenticator config files",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.allow-insecure-over-http,"Insecure authentication over HTTP (non-secure) enabled",false
435,trino-server-435/lib/trino-main-435.jar,,sql.default-schema,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.krb5.user-mapping.file,"",false
435,trino-server-435/lib/trino-main-435.jar,,node-scheduler.max-unacknowledged-splits-per-task,"Maximum number of leaf splits not yet delivered to a given task",false
435,trino-server-435/lib/trino-main-435.jar,,max-recursion-depth,"Maximum recursion depth for recursive common table expression",false
435,trino-server-435/lib/trino-main-435.jar,,query-max-spill-per-node,"",false
435,trino-server-435/lib/trino-main-435.jar,,node-scheduler.policy,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.force-single-node-output,"",false
435,trino-server-435/lib/trino-main-435.jar,,deprecated.http-server.authentication.oauth2.groups-field,"Groups field in the claim. This configuration is scheduled for removal.",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.predicate-pushdown-use-table-properties,"",false
435,trino-server-435/lib/trino-main-435.jar,,enable-coordinator-dynamic-filters-distribution,"Enable distribution of dynamic filters from coordinator to all workers",false
435,trino-server-435/lib/trino-main-435.jar,,http.authentication.krb5.config,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-arbitrary-distribution-write-task-target-size-growth-factor,"Growth factor for adaptive sizing of writer tasks of arbitrary distribution for fault-tolerant execution",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-coordinator-task-memory,"Estimated amount of memory a single coordinator task will use when task level retries are used; value is used when allocating nodes for tasks execution",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-task-memory-growth-factor,"Factor by which estimated task memory is increased if task execution runs out of memory; value is used allocating nodes for tasks execution",false
435,trino-server-435/lib/trino-main-435.jar,,query.max-split-manager-callback-threads,"The maximum number of threads allowed to run splits generation callbacks concurrently",false
435,trino-server-435/lib/trino-main-435.jar,,event.max-output-stage-size,"",false
435,trino-server-435/lib/trino-main-435.jar,,join-distribution-type,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.max-state-machine-callback-threads,"The maximum number of threads allowed to run query and stage state machine listener callbacks concurrently for each query",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.krb5.service-name,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.join-partitioned-build-min-row-count,"Minimum number of join build side rows required to use partitioned join lookup",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.password.user-mapping.file,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.jwt.required-issuer,"",false
435,trino-server-435/lib/trino-main-435.jar,,transaction.idle-timeout,"Amount of time before an inactive transaction is considered expired",false
435,trino-server-435/lib/trino-main-435.jar,,node-scheduler.network-topology.subnet.ip-address-protocol,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.min-drivers,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.stage-count-warning-threshold,"Emit a warning when stage count exceeds this threshold",false
435,trino-server-435/lib/trino-main-435.jar,,internal-communication.https.keystore.path,"",false
435,trino-server-435/lib/trino-main-435.jar,,management.user,"Optional fixed user for all requests to management endpoints",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.krb5.principal-hostname,"",false
435,trino-server-435/lib/trino-main-435.jar,,spill-enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.executor-pool-size,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.interrupt-stuck-split-tasks-timeout,"Interrupt task processing thread after this timeout if the thread is stuck in certain external libraries used by Trino functions",false
435,trino-server-435/lib/trino-main-435.jar,,retry-delay-scale-factor,"Factor by which retry delay is scaled on subsequent failures",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.refresh-tokens.issued-token.audience,"Audience representing this coordinator instance, that will be used in issued token",false
435,trino-server-435/lib/trino-main-435.jar,,header-authenticator.config-files,"Ordered list of header authenticator configuration files",false
435,trino-server-435/lib/trino-main-435.jar,,retry-policy,"",false
435,trino-server-435/lib/trino-main-435.jar,,sink.max-broadcast-buffer-size,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-small-stage-estimation-threshold,"Threshold until which stage is considered small",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.optimize-metadata-queries,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.push-aggregation-through-outer-join,"",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.small-partitioned.max-size-per-driver,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.max-queued-queries,"",false
435,trino-server-435/lib/trino-main-435.jar,,sql.default-function-catalog,"",false
435,trino-server-435/lib/trino-main-435.jar,,filter-and-project-min-output-page-size,"",false
435,trino-server-435/lib/trino-main-435.jar,,internal-communication.https.truststore.key,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-min-partition-count-for-write,"Minimum number of partitions for distributed joins and aggregations in write queries executed with fault tolerant execution enabled",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.krb5.user-mapping.pattern,"",false
435,trino-server-435/lib/trino-main-435.jar,,aggregation-operator-unspill-memory-limit,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-min-source-stage-progress,"Minimal progress of source stage to consider scheduling of parent stage",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.small.max-size-per-filter,"",false
435,trino-server-435/lib/trino-main-435.jar,,node-scheduler.min-candidates,"",false
435,trino-server-435/lib/trino-main-435.jar,,max-spill-per-node,"",false
435,trino-server-435/lib/trino-main-435.jar,,management.user.https-enabled,"Use fixed management user for secure HTTPS requests",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.refresh-tokens,"Enables OpenID refresh tokens usage",false
435,trino-server-435/lib/trino-main-435.jar,,node-scheduler.network-topology.refresh-period,"",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.large-partitioned.max-size-per-driver,"",false
435,trino-server-435/lib/trino-main-435.jar,,exchange.deduplication-buffer-size,"",false
435,trino-server-435/lib/trino-main-435.jar,,exchange.compression-enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.experimental-max-prefetched-information-schema-prefixes,"Experimental: maximum number of internal ""prefixes"" to be prefetched when optimizing information_schema queries",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.large-partitioned.max-distinct-values-per-driver,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.userinfo-url,"URL of the userinfo endpoint",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.userinfo-url,"URL of the userinfo endpoint",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-small-stage-estimation-enabled,"Enable small stage estimation heuristic, used for more aggresive speculative stage scheduling",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.complex-expression-pushdown.enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.scale-writers.enabled,"Scale the number of concurrent table writers per task based on throughput",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.small.range-row-limit-per-driver,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.password.user-mapping.pattern,"",false
435,trino-server-435/lib/trino-main-435.jar,,node-scheduler.max-splits-per-node,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.challenge-timeout,"Maximum duration of OAuth2 authorization challenge",false
435,trino-server-435/lib/trino-main-435.jar,,query.max-memory-per-node,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.jwt.key-file,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.insecure.user-mapping.file,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.reported-rule-stats-limit,"",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.small-partitioned.max-distinct-values-per-driver,"",false
435,trino-server-435/lib/trino-main-435.jar,,colocated-joins-enabled,"Use a colocated join when possible",false
435,trino-server-435/lib/trino-main-435.jar,,internal-communication.https.required,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-arbitrary-distribution-compute-task-target-size-growth-period,"The number of tasks created for any given non-writer stage of arbitrary distribution before task size is increased",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-arbitrary-distribution-compute-task-target-size-growth-factor,"Growth factor for adaptive sizing of non-writer tasks of arbitrary distribution for fault-tolerant execution",false
435,trino-server-435/lib/trino-main-435.jar,,catalog.read-only,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.push-partial-aggregation-through-join,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-hash-distribution-write-task-target-size,"Target input size of writer tasks of hash distribution of fault-tolerant execution",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution.memory-requirement-increase-on-worker-crash-enabled,"Increase memory requirement for tasks failed due to a suspected worker crash",false
435,trino-server-435/lib/trino-main-435.jar,,query-manager.required-workers,"Minimum number of active workers that must be available before a query will start",false
435,trino-server-435/lib/trino-main-435.jar,,enable-stats-calculator,"",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.small-partitioned.max-size-per-operator,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.filter-conjunction-independence-factor,"Scales the strength of independence assumption for selectivity estimates of the conjunction of multiple filters",false
435,trino-server-435/lib/trino-main-435.jar,,sql.forced-session-time-zone,"User session time zone overriding value sent by client",false
435,trino-server-435/lib/trino-main-435.jar,,query.client.timeout,"",false
435,trino-server-435/lib/trino-main-435.jar,,internal-communication.http2.enabled,"Enable the HTTP/2 transport",false
435,trino-server-435/lib/trino-main-435.jar,,query.low-memory-killer.policy,"",false
435,trino-server-435/lib/trino-main-435.jar,,web-ui.shared-secret,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-standard-split-size,"Standard split size for a single fault tolerant task (split weight aware)",false
435,trino-server-435/lib/trino-main-435.jar,,testing-warning-collector.preloaded-warnings,"Preloads warning collector with test warnings",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.small.max-distinct-values-per-driver,"",false
435,trino-server-435/lib/trino-main-435.jar,,adaptive-partial-aggregation.enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.jwt.required-audience,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.initial-splits-per-node,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.oidc.discovery,"Enable OpenID Provider Issuer discovery",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.large-partitioned.range-row-limit-per-driver,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.jwt-type,"Custom JWT type for server to use",false
435,trino-server-435/lib/trino-main-435.jar,,pages-index.eager-compaction-enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.statistics-cpu-timer-enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.refresh-tokens.issued-token.issuer,"Issuer representing this coordinator instance, that will be used in issued token. In addition current Version will be added to it",false
435,trino-server-435/lib/trino-main-435.jar,,query.max-planning-time,"",false
435,trino-server-435/lib/trino-main-435.jar,,web-ui.session-timeout,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.access-token-issuer,"The required issuer for access tokens",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-task-memory-estimation-quantile,"What quantile of memory usage of completed tasks to look at when estimating memory usage for upcoming tasks",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.access-token-issuer,"The required issuer for access tokens",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.pre-aggregate-case-aggregations.enabled,"Pre-aggregate rows before GROUP BY with multiple CASE aggregations on same column",false
435,trino-server-435/lib/trino-main-435.jar,,failure-injection.expiration-period,"Period after which an injected failure is considered expired and will no longer be triggering a failure",false
435,trino-server-435/lib/trino-main-435.jar,,task.max-drivers-per-task,"Maximum number of drivers a task can run",false
435,trino-server-435/lib/trino-main-435.jar,,query.max-writer-task-count,"Maximum number of tasks that will participate in writing data",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-stage-estimation-for-eager-parent-enabled,"Enable aggressive stage output size estimation heuristic for children of stages to be executed eagerly",false
435,trino-server-435/lib/trino-main-435.jar,,discovery-server.enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.client.timeout,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.krb5.name-type,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.min-input-size-per-task,"Minimum input data size required per task. This will help optimizer determine hash partition count for joins and aggregations",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.additional-audiences,"Additional audiences to trust in addition to the Client ID",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.max-reordered-joins,"The maximum number of tables to reorder in cost-based join reordering",false
435,trino-server-435/lib/trino-main-435.jar,,plugin.dir,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-arbitrary-distribution-compute-task-target-size-max,"Max target input size for non-writer task of arbitrary distribution of fault-tolerant execution",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.small-partitioned.range-row-limit-per-driver,"",false
435,trino-server-435/lib/trino-main-435.jar,,network-cost-weight,"",false
435,trino-server-435/lib/trino-main-435.jar,,coordinator,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.min-hash-partition-count-for-write,"Minimum number of partitions for distributed joins and aggregations in write queries",false
435,trino-server-435/lib/trino-main-435.jar,,task.max-local-exchange-buffer-size,"",false
435,trino-server-435/lib/trino-main-435.jar,,catalog.prune.update-interval,"",false
435,trino-server-435/lib/trino-main-435.jar,,node-scheduler.network-topology.file,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-runtime-adaptive-partitioning-enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.remote-task.request-size-headroom,"",false
435,trino-server-435/lib/trino-main-435.jar,,node-scheduler.network-topology.type,"",false
435,trino-server-435/lib/trino-main-435.jar,,enable-large-dynamic-filters,"",false
435,trino-server-435/lib/trino-main-435.jar,,scale-writers,"",false
435,trino-server-435/lib/trino-main-435.jar,,node-scheduler.network-topology.subnet.cidr-prefix-lengths,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-arbitrary-distribution-write-task-target-size-growth-period,"The number of tasks created for any given writer stage of arbitrary distribution before task size is increased",false
435,trino-server-435/lib/trino-main-435.jar,,enable-forced-exchange-below-group-id,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.min-expire-age,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.info-update-interval,"Interval between updating task data",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.end-session-url,"URL of the end session endpoint",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-min-partition-count,"Minimum number of partitions for distributed joins and aggregations executed with fault tolerant execution enabled",false
435,trino-server-435/lib/trino-main-435.jar,,task.min-writer-count,"Minimum number of local parallel table writers per task when preferred partitioning and task writer scaling are not used",false
435,trino-server-435/lib/trino-main-435.jar,,re2j.dfa-states-limit,"",false
435,trino-server-435/lib/trino-main-435.jar,,catalog.disabled-catalogs,"",false
435,trino-server-435/lib/trino-main-435.jar,,web-ui.user,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.header.user-mapping.file,"An optional user mapping file containing the mapping rules to be applied to the authenticated principal",false
435,trino-server-435/lib/trino-main-435.jar,,catalog.prune.enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.task-notification-threads,"Number of threads used for internal task event notifications",false
435,trino-server-435/lib/trino-main-435.jar,,task.low-memory-killer.policy,"",false
435,trino-server-435/lib/trino-main-435.jar,,spill-encryption-enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,compiler.expression-cache-size,"Reuse compiled expressions across multiple queries",false
435,trino-server-435/lib/trino-main-435.jar,,spiller-threads,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.info.max-age,"",false
435,trino-server-435/lib/trino-main-435.jar,,memory-revoking-threshold,"Revoke memory when memory pool is filled over threshold",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.krb5.keytab,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.insecure.user-mapping.pattern,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.max-memory,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.jwt.user-mapping.pattern,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.use-exact-partitioning,"When enabled this forces data repartitioning unless the partitioning of upstream stage matches exactly what downstream stage expects",false
435,trino-server-435/lib/trino-main-435.jar,,memory.heap-headroom-per-node,"The amount of heap memory to set aside as headroom/buffer (e.g., for untracked allocations)",false
435,trino-server-435/lib/trino-main-435.jar,,re2j.dfa-retries,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.use-cost-based-partitioning,"When enabled the cost based optimizer is used to determine if repartitioning the output of an already partitioned stage is necessary",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.jwt.principal-field,"",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-hash-distribution-compute-task-target-size,"Target input size for non-writer tasks of hash distribution of fault-tolerant execution",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-small-stage-require-no-more-partitions,"Is it required for all stage partitions (tasks) to be enumerated for stage to be used in heuristic to determine if parent stage is small",false
435,trino-server-435/lib/trino-main-435.jar,,driver.max-page-partitioning-buffer-size,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.jwks-url,"URL of the authorization server's JWKS (JSON Web Key Set) endpoint",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.jwks-url,"URL of the authorization server's JWKS (JSON Web Key Set) endpoint",false
435,trino-server-435/lib/trino-main-435.jar,,query.remote-task.max-callback-threads,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.non-estimatable-predicate-approximation.enabled,"Approximate the cost of filters which cannot be accurately estimated even with complete statistics",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution.exchange-encryption-enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,transaction.max-finishing-concurrency,"Maximum parallelism for committing or aborting a transaction",false
435,trino-server-435/lib/trino-main-435.jar,,memory-cost-weight,"",false
435,trino-server-435/lib/trino-main-435.jar,,exchange.max-response-size,"",false
435,trino-server-435/lib/trino-main-435.jar,,experimental.thread-per-driver-scheduler-enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.max-partial-top-n-memory,"",false
435,trino-server-435/lib/trino-main-435.jar,,incremental-hash-array-load-factor.enabled,"Use smaller load factor for small hash arrays in order to improve performance",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-max-partition-count,"Maximum number of partitions for distributed joins and aggregations executed with fault tolerant execution enabled",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-hash-distribution-write-task-target-max-count,"Soft upper bound on number of writer tasks in a stage of hash distribution of fault-tolerant execution",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-hash-distribution-write-task-to-node-min-ratio,"Minimal ratio of tasks count vs cluster nodes count for hash distributed writer stage in fault-tolerant execution",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.https.enabled,"",false
435,trino-server-435/lib/trino-main-435.jar,,sink.max-buffer-size,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.min-hash-partition-count,"Minimum number of partitions for distributed joins and aggregations",false
435,trino-server-435/lib/trino-main-435.jar,,warning-collector.max-warnings,"",false
435,trino-server-435/lib/trino-main-435.jar,,jmx.base-name,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.min-drivers-per-task,"Minimum number of drivers guaranteed to run per task given there is sufficient work to do",false
435,trino-server-435/lib/trino-main-435.jar,,transaction.idle-check-interval,"Time interval between idle transactions checks",false
435,trino-server-435/lib/trino-main-435.jar,,query.max-scan-physical-bytes,"",false
435,trino-server-435/lib/trino-main-435.jar,,exchange.acknowledge-pages,"",false
435,trino-server-435/lib/trino-main-435.jar,,catalog.store,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.optimize-duplicate-insensitive-joins,"",false
435,trino-server-435/lib/trino-main-435.jar,,spiller-spill-path,"",false
435,trino-server-435/lib/trino-main-435.jar,,node-scheduler.max-adjusted-pending-splits-per-task,"",false
435,trino-server-435/lib/trino-main-435.jar,,writer-scaling-min-data-processed,"Minimum amount of uncompressed output data processed by writers before writer scaling can happen",false
435,trino-server-435/lib/trino-main-435.jar,,fault-tolerant-execution-task-runtime-memory-estimation-overhead,"Extra memory to account for when estimating actual task runtime memory consumption",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.rewrite-filtering-semi-join-to-inner-join,"",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.state-key,"A secret key used by HMAC algorithm to sign the state parameter",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.scopes,"Scopes requested by the server during OAuth2 authorization challenge",false
435,trino-server-435/lib/trino-main-435.jar,,iterative-optimizer-timeout,"",false
435,trino-server-435/lib/trino-main-435.jar,,experimental.concurrent-startup,"Parallelize work during server startup",false
435,trino-server-435/lib/trino-main-435.jar,,task.status-refresh-max-wait,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.max-index-memory,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.concurrency,"Default number of local parallel jobs per worker",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.large.range-row-limit-per-driver,"",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.large.max-size-per-operator,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.merge-project-with-values,"",false
435,trino-server-435/lib/trino-main-435.jar,,exchange.page-buffer-client.max-callback-threads,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.optimize-mixed-distinct-aggregations,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.join-reordering-strategy,"The strategy to use for reordering joins",false
435,trino-server-435/lib/trino-main-435.jar,,http-server.authentication.oauth2.user-mapping.pattern,"Regex to match against user name",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.ignore-stats-calculator-failures,"Ignore statistics calculator failures",false
435,trino-server-435/lib/trino-main-435.jar,,max-memory-per-partition-writer,"Estimated maximum memory required per partition writer in a single thread",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.prefer-partial-aggregation,"",false
435,trino-server-435/lib/trino-main-435.jar,,query.max-concurrent-queries,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.push-table-write-through-union,"",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.min-input-rows-per-task,"Minimum input rows required per task. This will help optimizer determine hash partition count for joins and aggregations",false
435,trino-server-435/lib/trino-main-435.jar,,optimizer.table-scan-node-partitioning-min-bucket-to-task-ratio,"Min table scan bucket to task ratio for which plan will be adopted to node pre-partitioned tables",false
435,trino-server-435/lib/trino-main-435.jar,,internal-communication.https.keystore.key,"",false
435,trino-server-435/lib/trino-main-435.jar,,dynamic-filtering.large.max-size-per-driver,"",false
435,trino-server-435/lib/trino-main-435.jar,,task.level-time-multiplier,"Factor that determines the target scheduled time for a level relative to the next",false
