version,jar,plugin,config,description,is_deprecated
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.default-schema,"Sets default schema for kinesis catalogs",false
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.sleep-time,"Sleep time between fetch attempt retries",false
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.max-batches,"Maximum number of calls to Kinesis per query",false
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.iterator-from-timestamp,"Whether to use start timestamp from shard iterator",false
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.dynamo-write-capacity,"DynamoDB read capacity to be set in client",false
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.iterator-number,"Checkpoint iteration number",false
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.checkpoint-logical-name,"Prefix to the checkpoint name",false
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.iterator-offset-seconds,"Seconds before current time to start fetching records from",false
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.checkpoint-enabled,"Whether to remember last read sequence number and use it in later requests",false
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.secret-key,"S3 Secret Key to access s3 locations",false
372,trino-server-372/plugin/kinesis/trino-kinesis-372.jar,kinesis,kinesis.hide-internal-columns,"Toggle to decide whether to show Kinesis internal columns or not",false
372,trino-server-372/plugin/clickhouse/trino-clickhouse-372.jar,clickhouse,clickhouse.map-string-as-varchar,"Map ClickHouse String and FixedString as varchar instead of varbinary",false
372,trino-server-372/plugin/clickhouse/trino-clickhouse-372.jar,clickhouse,clickhouse.legacy-driver,"Whether to use a legacy driver",false
372,trino-server-372/plugin/postgresql/trino-postgresql-372.jar,postgresql,postgresql.include-system-tables,"",false
372,trino-server-372/plugin/postgresql/trino-postgresql-372.jar,postgresql,postgresql.array-mapping,"",false
372,trino-server-372/plugin/postgresql/trino-postgresql-372.jar,postgresql,postgresql.experimental.enable-string-pushdown-with-collate,"",false
372,trino-server-372/plugin/exchange/trino-exchange-372.jar,exchange,exchange.s3.endpoint,"",false
372,trino-server-372/plugin/exchange/trino-exchange-372.jar,exchange,exchange.s3.region,"",false
372,trino-server-372/plugin/exchange/trino-exchange-372.jar,exchange,exchange.base-directory,"",false
372,trino-server-372/plugin/exchange/trino-exchange-372.jar,exchange,exchange.s3.upload.part-size,"Part size for S3 multi-part upload",false
372,trino-server-372/plugin/exchange/trino-exchange-372.jar,exchange,exchange.sink-buffer-pool-min-size,"",false
372,trino-server-372/plugin/exchange/trino-exchange-372.jar,exchange,exchange.encryption-enabled,"",false
372,trino-server-372/plugin/exchange/trino-exchange-372.jar,exchange,exchange.s3.aws-access-key,"",false
372,trino-server-372/plugin/exchange/trino-exchange-372.jar,exchange,exchange.s3.aws-secret-key,"",false
372,trino-server-372/plugin/exchange/trino-exchange-372.jar,exchange,exchange.s3.max-error-retries,"",false
372,trino-server-372/plugin/atop/trino-atop-372.jar,atop,atop.security,"",false
372,trino-server-372/plugin/atop/trino-atop-372.jar,atop,atop.executable-path,"",false
372,trino-server-372/plugin/atop/trino-atop-372.jar,atop,atop.executable-read-timeout,"The timeout when reading from the atop process.",false
372,trino-server-372/plugin/atop/trino-atop-372.jar,atop,atop.time-zone,"The timezone in which the atop data was collected. Generally the timezone of the host.",false
372,trino-server-372/plugin/atop/trino-atop-372.jar,atop,atop.max-history-days,"",false
372,trino-server-372/plugin/atop/trino-atop-372.jar,atop,atop.concurrent-readers-per-node,"",false
372,trino-server-372/plugin/memory/trino-memory-372.jar,memory,memory.splits-per-node,"",false
372,trino-server-372/plugin/memory/trino-memory-372.jar,memory,memory.max-data-per-node,"",false
372,trino-server-372/plugin/memory/trino-memory-372.jar,memory,memory.enable-lazy-dynamic-filtering,"",false
372,trino-server-372/plugin/accumulo/trino-accumulo-372.jar,accumulo,accumulo.zookeeper.metadata.root,"Sets the root znode for metadata storage",false
372,trino-server-372/plugin/accumulo/trino-accumulo-372.jar,accumulo,accumulo.username,"Sets the user to use when interacting with Accumulo. This user will require administrative permissions",false
372,trino-server-372/plugin/accumulo/trino-accumulo-372.jar,accumulo,accumulo.cardinality.cache.size,"Sets the cardinality cache size",false
372,trino-server-372/plugin/accumulo/trino-accumulo-372.jar,accumulo,accumulo.instance,"Accumulo instance name",false
372,trino-server-372/plugin/accumulo/trino-accumulo-372.jar,accumulo,accumulo.zookeepers,"ZooKeeper quorum connect string for Accumulo",false
372,trino-server-372/plugin/accumulo/trino-accumulo-372.jar,accumulo,accumulo.password,"Sets the password for the configured user",false
372,trino-server-372/plugin/accumulo/trino-accumulo-372.jar,accumulo,accumulo.cardinality.cache.expire.duration,"Sets the cardinality cache expiration",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.broker.authentication.type,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.request-timeout,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.thread-pool-size,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.max-rows-per-split-for-segment-queries,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.controller-urls,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.broker.authentication.user,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.non-aggregate-limit-for-broker-queries,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.max-connections-per-server,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.metadata-expiry,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.min-connections-per-server,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.aggregation-pushdown.enabled,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.prefer-broker-queries,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.segments-per-split,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.controller.authentication.password,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.connection-timeout,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.max-backlog-per-server,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.estimated-size-in-bytes-for-non-numeric-column,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.forbid-segment-queries,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.fetch-retry-count,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.controller.authentication.type,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.count-distinct-pushdown.enabled,"Controls whether distinct count is pushed down to Pinot. Distinct count pushdown can cause Pinot to do a full scan. Aggregation pushdown must also be enabled in addition to this parameter otherwise no pushdowns will be enabled.",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.broker.authentication.password,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.max-rows-for-broker-queries,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.controller.authentication.user,"",false
372,trino-server-372/plugin/pinot/trino-pinot-372.jar,pinot,pinot.idle-timeout,"",false
372,trino-server-372/plugin/resource-group-managers/trino-resource-group-managers-372.jar,resource-group-managers,resource-groups.config-file,"",false
372,trino-server-372/plugin/resource-group-managers/trino-resource-group-managers-372.jar,resource-group-managers,jmx.base-name,"",false
372,trino-server-372/plugin/resource-group-managers/trino-resource-group-managers-372.jar,resource-group-managers,resource-groups.exact-match-selector-enabled,"",false
372,trino-server-372/plugin/resource-group-managers/trino-resource-group-managers-372.jar,resource-group-managers,resource-groups.config-db-user,"Database user name",false
372,trino-server-372/plugin/resource-group-managers/trino-resource-group-managers-372.jar,resource-group-managers,resource-groups.config-db-password,"Database password",false
372,trino-server-372/plugin/resource-group-managers/trino-resource-group-managers-372.jar,resource-group-managers,resource-groups.max-refresh-interval,"Time period for which the cluster will continue to accept queries after refresh failures cause configuration to become stale",false
372,trino-server-372/plugin/resource-group-managers/trino-resource-group-managers-372.jar,resource-group-managers,resource-groups.config-db-url,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.key-prefix-schema-table,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.nodes,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.password,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.scan-count,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.table-description-dir,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.database-index,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.table-names,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.connect-timeout,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.hide-internal-columns,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.default-schema,"",false
372,trino-server-372/plugin/redis/trino-redis-372.jar,redis,redis.key-delimiter,"",false
372,trino-server-372/plugin/example-http/trino-example-http-372.jar,example-http,metadata-uri,"",false
372,trino-server-372/plugin/local-file/trino-local-file-372.jar,local-file,trino-logs.http-request-log.location,"Directory or file where http request logs are written",false
372,trino-server-372/plugin/local-file/trino-local-file-372.jar,local-file,trino-logs.http-request-log.pattern,"If log location is a directory this glob is used to match the file names in the directory",false
372,trino-server-372/plugin/jmx/trino-jmx-372.jar,jmx,jmx.dump-tables,"",false
372,trino-server-372/plugin/jmx/trino-jmx-372.jar,jmx,jmx.max-entries,"",false
372,trino-server-372/plugin/jmx/trino-jmx-372.jar,jmx,jmx.dump-period,"",false
372,trino-server-372/plugin/phoenix/trino-phoenix-372.jar,phoenix,phoenix.connection-url,"",false
372,trino-server-372/plugin/phoenix/trino-phoenix-372.jar,phoenix,phoenix.max-scans-per-split,"Maximum number of HBase scans that will be performed in a single split.",false
372,trino-server-372/plugin/phoenix/trino-phoenix-372.jar,phoenix,phoenix.config.resources,"",false
372,trino-server-372/plugin/oracle/trino-oracle-372.jar,oracle,oracle.remarks-reporting.enabled,"",false
372,trino-server-372/plugin/oracle/trino-oracle-372.jar,oracle,oracle.synonyms.enabled,"",false
372,trino-server-372/plugin/oracle/trino-oracle-372.jar,oracle,oracle.number.default-scale,"Default Trino DECIMAL scale for Oracle NUMBER data type",false
372,trino-server-372/plugin/oracle/trino-oracle-372.jar,oracle,oracle.connection-pool.max-size,"",false
372,trino-server-372/plugin/oracle/trino-oracle-372.jar,oracle,oracle.number.rounding-mode,"",false
372,trino-server-372/plugin/oracle/trino-oracle-372.jar,oracle,oracle.connection-pool.min-size,"",false
372,trino-server-372/plugin/oracle/trino-oracle-372.jar,oracle,oracle.connection-pool.inactive-timeout,"How long a connection in the pool can remain idle before it is closed",false
372,trino-server-372/plugin/oracle/trino-oracle-372.jar,oracle,oracle.connection-pool.enabled,"",false
372,trino-server-372/plugin/session-property-managers/trino-session-property-managers-372.jar,session-property-managers,session-property-manager.db.username,"",false
372,trino-server-372/plugin/session-property-managers/trino-session-property-managers-372.jar,session-property-managers,session-property-manager.db.url,"",false
372,trino-server-372/plugin/session-property-managers/trino-session-property-managers-372.jar,session-property-managers,session-property-manager.config-file,"",false
372,trino-server-372/plugin/session-property-managers/trino-session-property-managers-372.jar,session-property-managers,session-property-manager.db.refresh-period,"",false
372,trino-server-372/plugin/session-property-managers/trino-session-property-managers-372.jar,session-property-managers,session-property-manager.db.password,"",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.project-id,"The Google Cloud Project ID where the data reside",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.case-insensitive-name-matching,"Match dataset and table names case-insensitively",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.parallelism,"The number of partitions to split the data into.",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.credentials-file,"The path to the JSON credentials file",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.view-materialization-project,"The project where the materialized view is going to be created",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.views-enabled,"Enables the connector to read from views and not only tables",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.max-read-rows-retries,"The number of retries in case of retryable server issues",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.view-materialization-dataset,"The dataset where the materialized view is going to be created",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.credentials-key,"The base64 encoded credentials key",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.views-cache-ttl,"Duration for which the materialization of a view will be cached and reused",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.service-cache-ttl,"Duration for which BigQuery client service instances are cached",false
372,trino-server-372/plugin/bigquery/trino-bigquery-372.jar,bigquery,bigquery.parent-project-id,"The Google Cloud Project ID to bill for the export",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.case-insensitive-name-matching,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.read-preference,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.min-connections-per-host,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.ssl.enabled,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.cursor-batch-size,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.max-wait-time,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.required-replica-set,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.seeds,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.connection-timeout,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.write-concern,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.connections-per-host,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.credentials,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.max-connection-idle-time,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.connection-url,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.implicit-row-field-prefix,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.schema-collection,"",false
372,trino-server-372/plugin/mongodb/trino-mongodb-372.jar,mongodb,mongodb.socket-timeout,"",false
372,trino-server-372/plugin/iceberg/trino-iceberg-372.jar,iceberg,iceberg.security,"",false
372,trino-server-372/plugin/iceberg/trino-iceberg-372.jar,iceberg,iceberg.max-partitions-per-writer,"Maximum number of partitions per writer",false
372,trino-server-372/plugin/iceberg/trino-iceberg-372.jar,iceberg,iceberg.compression-codec,"",false
372,trino-server-372/plugin/iceberg/trino-iceberg-372.jar,iceberg,iceberg.projection-pushdown-enabled,"Read only required fields from a struct",false
372,trino-server-372/plugin/iceberg/trino-iceberg-372.jar,iceberg,iceberg.dynamic-filtering.wait-timeout,"Duration to wait for completion of dynamic filters during split generation",false
372,trino-server-372/plugin/iceberg/trino-iceberg-372.jar,iceberg,iceberg.unique-table-location,"Use randomized, unique table locations",false
372,trino-server-372/plugin/iceberg/trino-iceberg-372.jar,iceberg,iceberg.table-statistics-enabled,"Enable use of table statistics",false
372,trino-server-372/plugin/iceberg/trino-iceberg-372.jar,iceberg,iceberg.use-file-size-from-metadata,"",false
372,trino-server-372/plugin/iceberg/trino-iceberg-372.jar,iceberg,iceberg.catalog.type,"",false
372,trino-server-372/plugin/iceberg/trino-iceberg-372.jar,iceberg,iceberg.file-format,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.non-managed-table-creates-enabled,"Enable non-managed (external) table creates",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.non-managed-table-writes-enabled,"Enable writes to non-managed (external) tables",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.metastore.username,"Optional username for accessing the Hive metastore",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.s3.security-mapping.refresh-period,"How often to refresh the security mapping configuration",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.domain-compaction-threshold,"Maximum ranges to allow in a tuple domain without compacting it",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.iceberg-catalog-name,"The catalog to redirect iceberg tables to",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.metastore-recording-duration,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.compression-codec,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.legacy-hive-view-translation,"Use legacy Hive view translation mechanism",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.azure.abfs-access-key,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.metastore-cache-maximum-size,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.dynamic-filtering.wait-timeout,"Duration to wait for completion of dynamic filters during split generation",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.metastore.glue.get-partition-threads,"Number of threads for parallel partition fetches from Glue",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.translate-hive-views,"Experimental: Allow translation of Hive views into Trino views",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.azure.adl-credential,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.cache.disk-usage-percentage,"Percentage of disk space used for cached data",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.respect-table-format,"Should new partitions be written using the existing table format or the default Trino format",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.azure.abfs.oauth.endpoint,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.metastore.glue.max-error-retries,"Maximum number of error retries for the Glue client",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.sorted-writing,"Enable writing to bucketed sorted tables",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.security,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.hdfs.trino.principal,"Trino principal used to access HDFS",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.orc.nested-lazy,"ORC lazily read nested data",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.orc.writer.dictionary-max-memory,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,parquet.writer.batch-size,"Maximum number of rows passed to the writer in each batch",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.max-initial-split-size,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.metastore.glue.write-statistics-threads,"Number of threads for parallel statistics writes to Glue",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.max-concurrent-metastore-updates,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.s3.user-agent-prefix,"The user agent prefix to use for S3 calls",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.metastore.partition-batch-size.min,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.fs.cache.max-size,"Hadoop FileSystem cache size",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.metastore-cache-ttl,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.orc.use-column-names,"Access ORC columns using names from the file",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.s3.ssl.enabled,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.s3.connect-timeout,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.dfs.connect.timeout,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.cache.read-mode,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.s3.security-mapping.config-file,"JSON configuration file containing security mappings",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.propagate-table-scan-sorting-properties,"Use sorted table layout to generate more efficient execution plans. May lead to incorrect results if files are not sorted as per table definition.",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,parquet.writer.page-size,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.azure.wasb-storage-account,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.orc.max-merge-distance,"",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.insert-existing-partitions-behavior,"Default value for insert existing partitions behavior",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.s3.sse.kms-key-id,"KMS Key ID to use for S3 server-side encryption with KMS-managed key",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.immutable-partitions,"Can new data be inserted into existing partitions or existing unpartitioned tables",false
372,trino-server-372/plugin/iceberg/trino-hive-372.jar,iceberg,hive.metastore.client.principal,"Hive Metastore client principal",false
