version,jar,plugin,config,description,is_deprecated
455,trino-server-455/lib/trino-main-455.jar,,spill-compression-codec,"Compression codec used for data in spills",false
455,trino-server-455/lib/trino-main-455.jar,,http.include-exception-in-response,"",false
455,trino-server-455/lib/trino-main-455.jar,,dynamic-filtering.small-partitioned.max-size-per-driver,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-arbitrary-distribution-write-task-target-size-growth-factor,"Growth factor for adaptive sizing of writer tasks of arbitrary distribution for fault-tolerant execution",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.optimize-duplicate-insensitive-joins,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.cpu-timer-enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.max-hash-partition-count,"Maximum number of partitions for distributed joins and aggregations",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.state-key,"A secret key used by HMAC algorithm to sign the state parameter",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution.memory-requirement-increase-on-worker-crash-enabled,"Increase memory requirement for tasks failed due to a suspected worker crash",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-runtime-adaptive-partitioning-partition-count,"The partition count to use for runtime adaptive partitioning when enabled",false
455,trino-server-455/lib/trino-main-455.jar,,node-scheduler.min-candidates,"",false
455,trino-server-455/lib/trino-main-455.jar,,catalog.store,"",false
455,trino-server-455/lib/trino-main-455.jar,,sql.default-function-catalog,"",false
455,trino-server-455/lib/trino-main-455.jar,,catalog.disabled-catalogs,"",false
455,trino-server-455/lib/trino-main-455.jar,,catalog.disabled-catalogs,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-arbitrary-distribution-compute-task-target-size-growth-factor,"Growth factor for adaptive sizing of non-writer tasks of arbitrary distribution for fault-tolerant execution",false
455,trino-server-455/lib/trino-main-455.jar,,deprecated.legacy-catalog-roles,"Enable legacy role management syntax that assumed all roles are catalog scoped",false
455,trino-server-455/lib/trino-main-455.jar,,sink.max-buffer-size,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.level-time-multiplier,"Factor that determines the target scheduled time for a level relative to the next",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.allow-unsafe-pushdown,"Allow pushing down expressions that mail fail for some inputs",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-max-partition-count,"Maximum number of partitions for distributed joins and aggregations executed with fault tolerant execution enabled",false
455,trino-server-455/lib/trino-main-455.jar,,spill-enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,catalog.read-only,"",false
455,trino-server-455/lib/trino-main-455.jar,,web-ui.authentication.type,"Authentication type for the web ui",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-task-descriptor-storage-max-memory,"Maximum amount of memory to be used to store task descriptors for fault tolerant queries on coordinator",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.certificate.user-mapping.file,"",false
455,trino-server-455/lib/trino-main-455.jar,,analyzer.max-grouping-sets,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.join-reordering-strategy,"The strategy to use for reordering joins",false
455,trino-server-455/lib/trino-main-455.jar,,testing-warning-collector.add-warnings,"Adds a warning each time getWarnings is called",false
455,trino-server-455/lib/trino-main-455.jar,,node-scheduler.network-topology.segments,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.insecure.user-mapping.file,"",false
455,trino-server-455/lib/trino-main-455.jar,,retry-initial-delay,"Initial delay before initiating a retry attempt. Delay increases exponentially for each subsequent attempt up to 'retry_max_delay'",false
455,trino-server-455/lib/trino-main-455.jar,,query.max-scan-physical-bytes,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.table-scan-node-partitioning-min-bucket-to-task-ratio,"Min table scan bucket to task ratio for which plan will be adopted to node pre-partitioned tables",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.oidc.use-userinfo-endpoint,"Use userinfo endpoint from OpenID connect metadata document",false
455,trino-server-455/lib/trino-main-455.jar,,memory-revoking-target,"When revoking memory, try to revoke so much that pool is filled below target at the end",false
455,trino-server-455/lib/trino-main-455.jar,,experimental.concurrent-startup,"Parallelize work during server startup",false
455,trino-server-455/lib/trino-main-455.jar,,hide-inaccessible-columns,"When enabled non-accessible columns are silently filtered from results from SELECT * statements",false
455,trino-server-455/lib/trino-main-455.jar,,task.termination-timeout,"Maximum duration to wait for a task to complete termination before failing the task on the coordinator",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.use-cost-based-partitioning,"When enabled the cost based optimizer is used to determine if repartitioning the output of an already partitioned stage is necessary",false
455,trino-server-455/lib/trino-main-455.jar,,dynamic-filtering.large.max-size-per-driver,"",false
455,trino-server-455/lib/trino-main-455.jar,,exchange.max-response-size,"",false
455,trino-server-455/lib/trino-main-455.jar,,compiler.expression-cache-size,"Reuse compiled expressions across multiple queries",false
455,trino-server-455/lib/trino-main-455.jar,,retry-delay-scale-factor,"Factor by which retry delay is scaled on subsequent failures",false
455,trino-server-455/lib/trino-main-455.jar,,dynamic-filtering.large.range-row-limit-per-driver,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.interrupt-stuck-split-tasks-detection-interval,"Interval between detecting stuck split",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.refresh-tokens.secret-key,"Base64 encoded secret key used to encrypt generated token",false
455,trino-server-455/lib/trino-main-455.jar,,internal-communication.https.required,"",false
455,trino-server-455/lib/trino-main-455.jar,,testing-warning-collector.preloaded-warnings,"Preloads warning collector with test warnings",false
455,trino-server-455/lib/trino-main-455.jar,,deprecated.http-server.authentication.oauth2.groups-field,"Groups field in the claim. This configuration is scheduled for removal.",false
455,trino-server-455/lib/trino-main-455.jar,,query.determine-partition-count-for-write-enabled,"Determine the number of partitions based on amount of data read and processed by the query for write queries",false
455,trino-server-455/lib/trino-main-455.jar,,query.remote-task.request-size-headroom,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.max-partial-aggregation-memory,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.push-table-write-through-union,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.skip-redundant-sort,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.interrupt-stuck-split-tasks-timeout,"Interrupt task processing thread after this timeout if the thread is stuck in certain external libraries used by Trino functions",false
455,trino-server-455/lib/trino-main-455.jar,,max-tasks-waiting-for-node-per-stage,"Maximum possible number of tasks waiting for node allocation per stage before scheduling of new tasks for stage is paused",false
455,trino-server-455/lib/trino-main-455.jar,,web-ui.enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.max-worker-threads,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.max-total-memory,"",false
455,trino-server-455/lib/trino-main-455.jar,,internal-communication.https.keystore.path,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.max-state-machine-callback-threads,"The maximum number of threads allowed to run query and stage state machine listener callbacks concurrently for each query",false
455,trino-server-455/lib/trino-main-455.jar,,task.info-update-interval,"Interval between updating task data",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.push-aggregation-through-outer-join,"",false
455,trino-server-455/lib/trino-main-455.jar,,jmx.base-name,"",false
455,trino-server-455/lib/trino-main-455.jar,,internal-communication.http2.enabled,"Enable the HTTP/2 transport",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.challenge-timeout,"Maximum duration of OAuth2 authorization challenge",false
455,trino-server-455/lib/trino-main-455.jar,,max-spill-per-node,"",false
455,trino-server-455/lib/trino-main-455.jar,,web-ui.shared-secret,"",false
455,trino-server-455/lib/trino-main-455.jar,,exchange.concurrent-request-multiplier,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.min-input-size-per-task,"Minimum input data size required per task. This will help optimizer determine hash partition count for joins and aggregations",false
455,trino-server-455/lib/trino-main-455.jar,,query.max-memory-per-node,"",false
455,trino-server-455/lib/trino-main-455.jar,,node-scheduler.policy,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.principal-field,"The claim to use as the principal",false
455,trino-server-455/lib/trino-main-455.jar,,internal-communication.https.keystore.key,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.ignore-downstream-preferences,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.optimize-hash-generation,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution.exchange-encryption-enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-small-stage-source-size-multiplier,"Multiplier used for heuristic estimation is stage is small; the bigger the more conservative estimation is",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-arbitrary-distribution-compute-task-target-size-growth-period,"The number of tasks created for any given non-writer stage of arbitrary distribution before task size is increased",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-eager-speculative-tasks-node_memory-overcommit,"",false
455,trino-server-455/lib/trino-main-455.jar,,node-scheduler.network-topology.file,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.experimental-max-prefetched-information-schema-prefixes,"Experimental: maximum number of internal ""prefixes"" to be prefetched when optimizing information_schema queries",false
455,trino-server-455/lib/trino-main-455.jar,,task.http-timeout-threads,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.auth-url,"URL of the authorization server's authorization endpoint",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.auth-url,"URL of the authorization server's authorization endpoint",false
455,trino-server-455/lib/trino-main-455.jar,,query.client.timeout,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.enable-intermediate-aggregations,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.oidc.discovery,"Enable OpenID Provider Issuer discovery",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.refresh-tokens.issued-token.issuer,"Issuer representing this coordinator instance, that will be used in issued token. In addition current Version will be added to it",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-arbitrary-distribution-compute-task-target-size-max,"Max target input size for non-writer task of arbitrary distribution of fault-tolerant execution",false
455,trino-server-455/lib/trino-main-455.jar,,node-scheduler.network-topology.refresh-period,"",false
455,trino-server-455/lib/trino-main-455.jar,,internal-communication.shared-secret,"",false
455,trino-server-455/lib/trino-main-455.jar,,exchange.acknowledge-pages,"",false
455,trino-server-455/lib/trino-main-455.jar,,join-max-broadcast-table-size,"Maximum estimated size of a table that can be broadcast when using automatic join type selection",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.use-exact-partitioning,"When enabled this forces data repartitioning unless the partitioning of upstream stage matches exactly what downstream stage expects",false
455,trino-server-455/lib/trino-main-455.jar,,query.remote-task.max-callback-threads,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.max-stage-count,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.type,"Ordered list of authentication types",false
455,trino-server-455/lib/trino-main-455.jar,,task.min-drivers-per-task,"Minimum number of drivers guaranteed to run per task given there is sufficient work to do",false
455,trino-server-455/lib/trino-main-455.jar,,dynamic-filtering.large-partitioned.range-row-limit-per-driver,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.http-response-threads,"",false
455,trino-server-455/lib/trino-main-455.jar,,protocol.v1.prepared-statement-compression.length-threshold,"Compression is applied to prepared statements longer than the configured value",false
455,trino-server-455/lib/trino-main-455.jar,,failure-detector.threshold,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-arbitrary-distribution-compute-task-target-size-min,"Initial/min target input size for non-writer tasks of arbitrary distribution of fault-tolerant execution",false
455,trino-server-455/lib/trino-main-455.jar,,colocated-joins-enabled,"Use a colocated join when possible",false
455,trino-server-455/lib/trino-main-455.jar,,query.stage-count-warning-threshold,"Emit a warning when stage count exceeds this threshold",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.end-session-url,"URL of the end session endpoint",false
455,trino-server-455/lib/trino-main-455.jar,,failure-detector.heartbeat-interval,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.optimize-top-n-ranking,"",false
455,trino-server-455/lib/trino-main-455.jar,,node-scheduler.max-adjusted-pending-splits-per-task,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.remote-task.guaranteed-splits-per-task,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.max-memory,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-adaptive-query-planning-enabled,"Enable adaptive query planning for the fault tolerant execution",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.user-mapping.pattern,"Regex to match against user name",false
455,trino-server-455/lib/trino-main-455.jar,,task.min-writer-count,"Minimum number of local parallel table writers per task when preferred partitioning and task writer scaling are not used",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.jwt-type,"Custom JWT type for server to use",false
455,trino-server-455/lib/trino-main-455.jar,,web-ui.session-timeout,"",false
455,trino-server-455/lib/trino-main-455.jar,,network-cost-weight,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.task-notification-threads,"Number of threads used for internal task event notifications",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.krb5.principal-hostname,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.min-expire-age,"",false
455,trino-server-455/lib/trino-main-455.jar,,internal-communication.https.truststore.path,"",false
455,trino-server-455/lib/trino-main-455.jar,,spiller-max-used-space-threshold,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-arbitrary-distribution-write-task-target-size-max,"Max target input size for writer tasks of arbitrary distribution of fault-tolerant execution",false
455,trino-server-455/lib/trino-main-455.jar,,query.low-memory-killer.policy,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-coordinator-task-memory,"Estimated amount of memory a single coordinator task will use when task level retries are used; value is used when allocating nodes for tasks execution",false
455,trino-server-455/lib/trino-main-455.jar,,task.task-yield-threads,"Number of threads used for setting yield signals",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-hash-distribution-write-task-target-max-count,"Soft upper bound on number of writer tasks in a stage of hash distribution of fault-tolerant execution",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-standard-split-size,"Standard split size for a single fault tolerant task (split weight aware)",false
455,trino-server-455/lib/trino-main-455.jar,,node-scheduler.network-topology.subnet.ip-address-protocol,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.client-id,"Client ID",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.https.enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-small-stage-estimation-enabled,"Enable small stage estimation heuristic, used for more aggresive speculative stage scheduling",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-min-partition-count-for-write,"Minimum number of partitions for distributed joins and aggregations in write queries executed with fault tolerant execution enabled",false
455,trino-server-455/lib/trino-main-455.jar,,re2j.dfa-retries,"",false
455,trino-server-455/lib/trino-main-455.jar,,sql.default-catalog,"",false
455,trino-server-455/lib/trino-main-455.jar,,pages-index.eager-compaction-enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-task-memory,"Estimated amount of memory a single task will use when task level retries are used; value is used when allocating nodes for tasks execution",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.jwt.user-mapping.file,"",false
455,trino-server-455/lib/trino-main-455.jar,,cpu-cost-weight,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.oidc.discovery.timeout,"OpenID Connect discovery timeout",false
455,trino-server-455/lib/trino-main-455.jar,,query.reported-rule-stats-limit,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.jwt.key-file,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.max-drivers-per-task,"Maximum number of drivers a task can run",false
455,trino-server-455/lib/trino-main-455.jar,,adaptive-partial-aggregation.unique-rows-ratio-threshold,"Ratio between aggregation output and input rows above which partial aggregation might be adaptively turned off",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.distinct-aggregations-strategy,"Strategy to use for distinct aggregations",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-arbitrary-distribution-write-task-target-size-min,"Initial/min target input size for writer tasks of arbitrary distribution of fault-tolerant execution",false
455,trino-server-455/lib/trino-main-455.jar,,query-results.compression-enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,sql.default-schema,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.complex-expression-pushdown.enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,memory.heap-headroom-per-node,"The amount of heap memory to set aside as headroom/buffer (e.g., for untracked allocations)",false
455,trino-server-455/lib/trino-main-455.jar,,query.remote-task.max-error-duration,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.predicate-pushdown-use-table-properties,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.initial-splits-per-node,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.execution-policy,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.driver-timeout-threads,"Number of threads used for timing out blocked drivers if the timeout is set",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.optimize-metadata-queries,"",false
455,trino-server-455/lib/trino-main-455.jar,,dynamic-filtering.small.max-size-per-operator,"",false
455,trino-server-455/lib/trino-main-455.jar,,web-ui.preview.enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,dynamic-filtering.small.range-row-limit-per-driver,"",false
455,trino-server-455/lib/trino-main-455.jar,,writer-scaling-min-data-processed,"Minimum amount of uncompressed output data processed by writers before writer scaling can happen",false
455,trino-server-455/lib/trino-main-455.jar,,task.share-index-loading,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.filter-conjunction-independence-factor,"Scales the strength of independence assumption for selectivity estimates of the conjunction of multiple filters",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.jwks-url,"URL of the authorization server's JWKS (JSON Web Key Set) endpoint",false
455,trino-server-455/lib/trino-main-455.jar,,failure-injection.request-timeout,"Period after which requests blocked to emulate a timeout are released",false
455,trino-server-455/lib/trino-main-455.jar,,node-scheduler.include-coordinator,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.jwks-url,"URL of the authorization server's JWKS (JSON Web Key Set) endpoint",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.use-legacy-window-filter-pushdown,"",false
455,trino-server-455/lib/trino-main-455.jar,,task.low-memory-killer.policy,"",false
455,trino-server-455/lib/trino-main-455.jar,,exchange.max-error-duration,"",false
455,trino-server-455/lib/trino-main-455.jar,,dynamic-filtering.large-partitioned.max-size-per-driver,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.remote-task.max-request-size,"",false
455,trino-server-455/lib/trino-main-455.jar,,spill-encryption-enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.max-split-manager-callback-threads,"The maximum number of threads allowed to run splits generation callbacks concurrently",false
455,trino-server-455/lib/trino-main-455.jar,,dynamic-row-filtering.selectivity-threshold,"Avoid using dynamic row filters when fraction of rows selected is above threshold",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-small-stage-require-no-more-partitions,"Is it required for all stage partitions (tasks) to be enumerated for stage to be used in heuristic to determine if parent stage is small",false
455,trino-server-455/lib/trino-main-455.jar,,query-manager.required-workers,"Minimum number of active workers that must be available before a query will start",false
455,trino-server-455/lib/trino-main-455.jar,,exchange.max-buffer-size,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.prefer-partial-aggregation,"",false
455,trino-server-455/lib/trino-main-455.jar,,filter-and-project-min-output-page-size,"",false
455,trino-server-455/lib/trino-main-455.jar,,spiller-threads,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.min-hash-partition-count,"Minimum number of partitions for distributed joins and aggregations",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.issuer,"The required issuer of a token",false
455,trino-server-455/lib/trino-main-455.jar,,query-retry-attempts,"",false
455,trino-server-455/lib/trino-main-455.jar,,query.max-length,"",false
455,trino-server-455/lib/trino-main-455.jar,,catalog.prune.enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.jwt.user-mapping.pattern,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-runtime-adaptive-partitioning-max-task-size,"Max average task input size when deciding runtime adaptive partitioning",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.merge-project-with-values,"",false
455,trino-server-455/lib/trino-main-455.jar,,scale-writers,"",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.userinfo-url,"URL of the userinfo endpoint",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.userinfo-url,"URL of the userinfo endpoint",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.oauth2.client-secret,"Client secret",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.default-filter-factor-enabled,"",false
455,trino-server-455/lib/trino-main-455.jar,,force-spilling-join-operator,"Force spilling join operator in favour of the non-spilling one even when there is no spill",false
455,trino-server-455/lib/trino-main-455.jar,,dynamic-filtering.large-partitioned.max-distinct-values-per-driver,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-hash-distribution-write-task-target-size,"Target input size of writer tasks of hash distribution of fault-tolerant execution",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.krb5.keytab,"",false
455,trino-server-455/lib/trino-main-455.jar,,driver.page-partitioning-buffer-pool-size,"Maximum number of free buffers in the per task partitioned page buffer pool. Setting this to zero effectively disables the pool",false
455,trino-server-455/lib/trino-main-455.jar,,dynamic-filtering.large.max-size-per-operator,"",false
455,trino-server-455/lib/trino-main-455.jar,,enable-forced-exchange-below-group-id,"",false
455,trino-server-455/lib/trino-main-455.jar,,fault-tolerant-execution-stage-estimation-for-eager-parent-enabled,"Enable aggressive stage output size estimation heuristic for children of stages to be executed eagerly",false
455,trino-server-455/lib/trino-main-455.jar,,enable-dynamic-filtering,"",false
455,trino-server-455/lib/trino-main-455.jar,,max-memory-per-partition-writer,"Estimated maximum memory required per partition writer in a single thread",false
455,trino-server-455/lib/trino-main-455.jar,,node-scheduler.splits-balancing-policy,"Strategy for balancing new splits on worker nodes",false
455,trino-server-455/lib/trino-main-455.jar,,http-server.authentication.krb5.user-mapping.file,"",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.force-single-node-output,"",false
455,trino-server-455/lib/trino-main-455.jar,,management.user.https-enabled,"Use fixed management user for secure HTTPS requests",false
455,trino-server-455/lib/trino-main-455.jar,,failure-detector.warmup-interval,"How long to wait after transitioning to success before considering a service alive",false
455,trino-server-455/lib/trino-main-455.jar,,optimizer.push-filter-into-values-max-row-count,"Maximum number of rows in values for which filter is pushed down into values",false
