version,jar,plugin,config,description,is_deprecated
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-min-partition-count,"Minimum number of partitions for distributed joins and aggregations executed with fault tolerant execution enabled",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.interrupt-stuck-split-tasks-enabled,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.min-input-rows-per-task,"Minimum input rows required per task. This will help optimizer determine hash partition count for joins and aggregations",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,sink.max-broadcast-buffer-size,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.krb5.user-mapping.pattern,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,catalog.management,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-adaptive-join-reordering-enabled,"Reorder partitioned join based on run time stats in fault tolerant execution",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-task-descriptor-storage-high-water-mark,"Compress the storage when task descriptors in memory are above given data size",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,incremental-hash-array-load-factor.enabled,"Use smaller load factor for small hash arrays in order to improve performance",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,sink.max-buffer-size,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-adaptive-join-reordering-size-difference-ratio,"The ratio of difference in estimated size of right and left side of join to consider reordering",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,internal-communication.https.keystore.path,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,max-memory-per-partition-writer,"Estimated maximum memory required per partition writer in a single thread",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.determine-partition-count-for-write-enabled,"Determine the number of partitions based on amount of data read and processed by the query for write queries",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-hash-distribution-write-task-target-size,"Target input size of writer tasks of hash distribution of fault-tolerant execution",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,jmx.base-name,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.prefer-partial-aggregation,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,driver.max-page-partitioning-buffer-size,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-task-memory-growth-factor,"Factor by which estimated task memory is increased if task execution runs out of memory; value is used allocating nodes for tasks execution",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,discovery-server.enabled,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,exchange.acknowledge-pages,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.client-secret,"Client secret",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.min-writer-count,"Minimum number of local parallel table writers per task when preferred partitioning and task writer scaling are not used",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.spooling.enabled,"Enable spooling protocol",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task-retry-attempts-per-task,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.http-timeout-threads,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,failure-detector.heartbeat-interval,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.max-local-exchange-buffer-size,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.use-legacy-window-filter-pushdown,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.enable-intermediate-aggregations,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.header.user-mapping.pattern,"An optional user mapping pattern to be applied to the authenticated principal",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,management.user.https-enabled,"Use fixed management user for secure HTTPS requests",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.interrupt-stuck-split-tasks-timeout,"Interrupt task processing thread after this timeout if the thread is stuck in certain external libraries used by Trino functions",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-stage-estimation-for-eager-parent-enabled,"Enable aggressive stage output size estimation heuristic for children of stages to be executed eagerly",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.additional-audiences,"Additional audiences to trust in addition to the Client ID",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.pre-aggregate-case-aggregations.enabled,"Pre-aggregate rows before GROUP BY with multiple CASE aggregations on same column",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,catalog.prune.update-interval,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query-results.compression-enabled,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.schedule-split-batch-size,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,sql.default-schema,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,spiller-spill-path,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.termination-timeout,"Maximum duration to wait for a task to complete termination before failing the task on the coordinator",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.spooling.inlining.enabled,"Allow spooling protocol to inline data",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-small-stage-estimation-enabled,"Enable small stage estimation heuristic, used for more aggresive speculative stage scheduling",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.max-index-memory,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,dynamic-filtering.large.max-distinct-values-per-driver,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.scale-writers.enabled,"Scale the number of concurrent table writers per task based on throughput",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,dynamic-filtering.small-partitioned.range-row-limit-per-driver,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.low-memory-killer.policy,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,deprecated.regex-library,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-runtime-adaptive-partitioning-max-task-size,"Max average task input size when deciding runtime adaptive partitioning",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,catalog.config-dir,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,catalog.config-dir,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,exchange.page-buffer-client.max-callback-threads,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.v1.prepared-statement-compression.length-threshold,"Compression is applied to prepared statements longer than the configured value",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,memory-cost-weight,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.interrupt-stuck-split-tasks-warning-threshold,"Print out call stacks and generate JMX metrics for splits running longer than the threshold",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.remote-task.request-size-headroom,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,join-max-broadcast-table-size,"Maximum estimated size of a table that can be broadcast when using automatic join type selection",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,web-ui.user,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,dynamic-filtering.small-partitioned.max-distinct-values-per-driver,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,transaction.max-finishing-concurrency,"Maximum parallelism for committing or aborting a transaction",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,dynamic-filtering.large.max-size-per-operator,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.spooling.encoding.json+zstd.enabled,"Enable Zstd compressed json spooled encoding",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.predicate-pushdown-use-table-properties,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,enable-stats-calculator,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.remote-task.guaranteed-splits-per-task,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,node-scheduler.network-topology.type,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.status-refresh-max-wait,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.client.timeout,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,node-scheduler.max-unacknowledged-splits-per-task,"Maximum number of leaf splits not yet delivered to a given task",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,exchange.max-error-duration,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,node-scheduler.network-topology.refresh-period,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,adaptive-partial-aggregation.enabled,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,spill-compression-codec,"Compression codec used for data in spills",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.issuer,"The required issuer of a token",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.spooling.initial-segment-size,"Initial size of the spooled segments in bytes",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,memory-revoking-target,"When revoking memory, try to revoke so much that pool is filled below target at the end",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.v1.alternate-header-name,"Alternate header name for V1 protocol",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.distinct-aggregations-strategy,"Strategy to use for distinct aggregations",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.remote-task.enable-adaptive-request-size,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,dynamic-filtering.large.max-size-per-filter,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,filter-and-project-min-output-page-row-count,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.min-hash-partition-count-for-write,"Minimum number of partitions for distributed joins and aggregations in write queries",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,enable-dynamic-filtering,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.dispatcher-query-pool-size,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,node-scheduler.max-splits-per-node,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query-retry-attempts,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,analyzer.max-grouping-sets,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.jwt.principal-field,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.push-aggregation-through-outer-join,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-task-memory-estimation-quantile,"What quantile of memory usage of completed tasks to look at when estimating memory usage for upcoming tasks",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,pages-index.eager-compaction-enabled,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,failure-detector.enabled,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,dynamic-row-filtering.selectivity-threshold,"Avoid using dynamic row filters when fraction of rows selected is above threshold",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,filter-and-project-min-output-page-size,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.max-scan-physical-bytes,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,writer-scaling-min-data-processed,"Minimum amount of uncompressed output data processed by writers before writer scaling can happen",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-task-descriptor-storage-low-water-mark,"Do not compress the storage when tasks descriptors in memory are below given data size",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.info-url-template,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,catalog.store,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.certificate.user-mapping.file,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-min-source-stage-progress,"Minimal progress of source stage to consider scheduling of parent stage",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.join-multi-clause-independence-factor,"Scales the strength of independence assumption for selectivity estimates of multi-clause joins",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,exchange.concurrent-request-multiplier,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.remote-task.max-callback-threads,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,exchange.compression-codec,"Compression codec used for data in exchanges",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.password.user-mapping.file,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-task-descriptor-storage-max-memory,"Maximum amount of memory to be used to store task descriptors for fault tolerant queries on coordinator",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.principal-field,"The claim to use as the principal",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,aggregation-operator-unspill-memory-limit,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-coordinator-task-memory,"Estimated amount of memory a single coordinator task will use when task level retries are used; value is used when allocating nodes for tasks execution",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,event-listener.config-files,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,transaction.idle-timeout,"Amount of time before an inactive transaction is considered expired",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,memory-revoking-threshold,"Revoke memory when memory pool is filled over threshold",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,warning-collector.max-warnings,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.spooling.encoding.json.enabled,"Enable uncompressed json spooled encoding",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.spooling.encoding.compression.threshold,"Do not compress segments smaller than threshold",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.client-id,"Client ID",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.info.max-age,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,dynamic-filtering.small-partitioned.max-size-per-operator,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-adaptive-join-reordering-min-size-threshold,"The minimum size of the right side of join to consider reordering",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.spooling.shared-secret-key,"256 bit, base64-encoded secret key used to secure segment identifiers",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,exchange.deduplication-buffer-size,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.force-single-node-output,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.refresh-tokens.issued-token.issuer,"Issuer representing this coordinator instance, that will be used in issued token. In addition current Version will be added to it",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,failure-detector.warmup-interval,"How long to wait after transitioning to success before considering a service alive",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,deprecated.http-server.authentication.oauth2.groups-field,"Groups field in the claim. This configuration is scheduled for removal.",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,sql.forced-session-time-zone,"User session time zone overriding value sent by client",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,dynamic-filtering.large-partitioned.range-row-limit-per-driver,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.max-run-time,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,node-scheduler.max-adjusted-pending-splits-per-task,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,spiller-max-used-space-threshold,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-hash-distribution-compute-task-to-node-min-ratio,"Minimal ratio of tasks count vs cluster nodes count for hash distributed compute stage in fault-tolerant execution",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.level-time-multiplier,"Factor that determines the target scheduled time for a level relative to the next",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.spooling.encoding.json+lz4.enabled,"Enable LZ4 compressed json spooled encoding",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.certificate.user-mapping.pattern,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,distributed-sort,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.push-table-write-through-union,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query-manager.required-workers-max-wait,"Maximum time to wait for minimum number of workers before the query is failed",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.remote-task.max-error-duration,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,deprecated.omit-datetime-type-precision,"Enable compatibility mode for legacy clients when rendering datetime type names with default precision",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-arbitrary-distribution-write-task-target-size-min,"Initial/min target input size for writer tasks of arbitrary distribution of fault-tolerant execution",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.max-concurrent-queries,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.jwt-type,"Custom JWT type for server to use",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.push-filter-into-values-max-row-count,"Maximum number of rows in values for which filter is pushed down into values",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,compiler.specialized-aggregation-loops,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,node-scheduler.min-pending-splits-per-task,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.split-concurrency-adjustment-interval,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,internal-communication.http2.enabled,"Enable the HTTP/2 transport",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http.authentication.krb5.config,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,node-scheduler.network-topology.segments,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.info-update-interval,"Interval between updating task data",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.optimize-duplicate-insensitive-joins,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.max-hash-partition-count,"Maximum number of partitions for distributed joins and aggregations",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.task-notification-threads,"Number of threads used for internal task event notifications",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.max-state-machine-callback-threads,"The maximum number of threads allowed to run query and stage state machine listener callbacks concurrently for each query",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.insecure.user-mapping.file,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,internal-communication.https.required,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,spiller-threads,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.max-partial-top-n-memory,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.default-filter-factor-enabled,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.task-yield-threads,"Number of threads used for setting yield signals",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,node-scheduler.splits-balancing-policy,"Strategy for balancing new splits on worker nodes",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,hide-inaccessible-columns,"When enabled non-accessible columns are silently filtered from results from SELECT * statements",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.max-worker-threads,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.remote-task.max-request-size,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query-max-spill-per-node,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,network-cost-weight,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-task-runtime-memory-estimation-overhead,"Extra memory to account for when estimating actual task runtime memory consumption",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.merge-project-with-values,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,access-control.config-files,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.max-cpu-time,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.state-key,"A secret key used by HMAC algorithm to sign the state parameter",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,protocol.spooling.inlining.max-rows,"Maximum number of rows that are allowed to be inlined per worker",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.krb5.service-name,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,re2j.dfa-retries,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.access-token-issuer,"The required issuer for access tokens",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.access-token-issuer,"The required issuer for access tokens",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,dynamic-filtering.small-partitioned.max-size-per-driver,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,colocated-joins-enabled,"Use a colocated join when possible",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.rewrite-filtering-semi-join-to-inner-join,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,web-ui.preview.enabled,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http.include-exception-in-response,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-arbitrary-distribution-write-task-target-size-max,"Max target input size for writer tasks of arbitrary distribution of fault-tolerant execution",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,transaction.idle-check-interval,"Time interval between idle transactions checks",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,enable-forced-exchange-below-group-id,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.password.user-mapping.pattern,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.ignore-stats-calculator-failures,"Ignore statistics calculator failures",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,optimizer.use-cost-based-partitioning,"When enabled the cost based optimizer is used to determine if repartitioning the output of an already partitioned stage is necessary",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,task.max-writer-count,"Maximum number of local parallel table writers per task when either task writer scaling or preferred partitioning is used",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,failure-detector.expiration-grace-interval,"How long to wait before 'forgetting' a service after it disappears from discovery",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.jwks-url,"URL of the authorization server's JWKS (JSON Web Key Set) endpoint",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,query.max-planning-time,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,max-tasks-waiting-for-execution-per-query,"Maximum number of tasks waiting to be scheduled per query. Split enumeration is paused by the scheduler when this threshold is crossed",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,http-server.authentication.oauth2.jwks-url,"URL of the authorization server's JWKS (JSON Web Key Set) endpoint",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,dynamic-filtering.large.max-size-per-driver,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,node-scheduler.optimized-local-scheduling,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,internal-communication.https.truststore.path,"",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,compiler.expression-cache-size,"Reuse compiled expressions across multiple queries",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,fault-tolerant-execution-task-memory,"Estimated amount of memory a single task will use when task level retries are used; value is used when allocating nodes for tasks execution",false
476,trino-server-476/lib/io.trino_trino-main-476.jar,,sql.default-function-schema,"",false
